catchment_id,catchment,replicate,X1,X2,X3,X4,X5,X6,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,best_logNSE
15014,15014,4,365.5687874454348,0.639673002087016,38.49574677923479,0.5,0.3271642679324182,1.2517160999510857,0.6655311436631934,0.6704245599710839,0.7321613955363474,0.5431566322437651,0.5432531347948807,0.6646417598435208,False
15016,15016,7,120.78903406534846,0.1283008975330108,357.8725534798995,1.711923779083272,-3.82339794039183,17.838609868409453,0.9200286166125032,0.8114112779409337,0.8768413391142218,0.8862576793910883,0.7546966292799998,0.8964830357634213,False
15021,15021,3,150.98975518515095,0.0408680924824746,106.62099438281696,2.097858083389156,1.1417597882298205,9.607783421591217,0.6557871836802012,0.7487593102819327,0.8206767927592344,0.7154292885620176,0.8750964826938997,0.7932686543245073,False
15023,15023,6,132.00709058731096,-0.1083347707421911,135.3532685331095,1.157806349733298,-0.0733836566226093,3.1043327017212152,0.8272150708288841,0.9144266511582456,0.8286964434775812,0.7183265355431891,0.8281742308037419,0.7603230447565279,True
15024,15024,4,433.3614707611612,-0.2250118970117451,3.754731214561602,1.385159334305407,1.2559820883161974,2.510948583961936,0.8237144447961113,0.7932954297196313,0.8454436402734075,0.7869183030147503,0.7632821698127383,0.837305952702281,False
15025,15025,4,206.5568821202366,-1.3410195995856895,81.9792634686542,0.7524137238382689,0.6667073801134462,4.843228992303377,0.711091260912295,0.6318207978890653,0.6986192870775787,0.6346827646900475,0.5518310570027396,0.6684390874912729,False
15030,15030,8,146.67539950357178,0.0128321912005349,396.1073680815593,2.1842574237346826,3.0870552957232213,0.4420807691218065,0.8345044670931059,0.8689149034138881,0.8481804385812025,0.7141934900467024,0.8338980544071984,0.7998678656226019,False
15039,15039,6,310.9452592294615,-0.0986605100860682,4.898506210434139,0.8290499514226857,3.36869984862172,1.855822786245398,0.5198407090154147,0.6280400462762652,0.6951317618912416,0.3640212415921822,0.4687599539186613,0.5727392128361667,False
16001,16001,2,123.93713641857394,-0.0078147923800866,212.79928639587715,1.1389978730028816,1.146272971207586,6.473252859232468,0.8433609967993523,0.8546594577799117,0.919986275457452,0.8094182438904083,0.8280944860462842,0.8468610358056503,True
16003,16003,6,404.9815758452748,0.1393510180796608,11.826263758373369,0.5,3.663142948172273,2.590353464022148,0.7886661180965974,0.2575012091732475,0.7545339823088248,0.6355890853224888,-0.1020624904211264,0.6182608114853654,False
16004,16004,4,283.7957868534967,-0.1380379491727037,153.49170694461068,1.8480884113303973,0.1858750981107793,1.950822034734998,0.8522332809372428,0.8872694359825637,0.8462079242187647,0.8146655286302248,0.8577057708906985,0.77862512008022,True
17001,17001,3,402.2511695057594,-0.0924689546600046,86.80816676734854,0.9583338384886196,-1.4107413407806302,2.406993235677053,0.6851001572077944,0.6565813042223086,0.6699551887016278,0.7292254194921575,0.6824915301899495,0.7001380847600494,False
17003,17003,7,247.94285537147465,-0.2261928511733932,46.19511562525058,0.8727542641936281,0.8421072685830611,4.813083742074236,0.7354111467132953,0.7712522844930665,0.8235603732981105,0.6217209319634704,0.6717269049870538,0.6810690133636259,False
