catchment_id,replicate,NSE_cal,logNSE_cal,KGE_cal,NSE_val,logNSE_val,KGE_val,parBETA,parFC,parK0,parK1,parK2,parLP,parPERC,parUZL,parTT,parCFMAX,parCFR,parCWH,paralpha,parbeta,parprecip_corr_factor
84008,1,0.665777736,0.458851673,0.727107585,0.663568199,0.373239723,0.589025647,1.325693989,178.3710253,0.720577817,0.345718664,0.064743279,0.635556838,3.903657772,99.74488417,1.416846385,2.399929118,0.007858043,0.1595266,2.269182319,0.025387007,1.10933384
84009,2,0.721217155,0.521716934,0.81268933,0.690837672,0.013458038,0.772725294,4.123976591,111.2850669,0.493476982,0.341792989,0.193833462,0.968495071,9.605164847,31.70636192,0.404263651,3.190873541,0.097428574,0.046956524,0.889090167,0.133693047,1.009823146
84012,8,0.730736234,0.45293078,0.811626715,0.696074565,0.097321057,0.784718049,4.140027951,275.6840078,0.253144917,0.426216434,0.094167029,0.225059164,2.32272914,94.07810466,0.296393762,3.038514129,0.088883785,0.186779926,0.64814982,0.258470956,1.033739826
84013,1,0.783509184,0.658391001,0.787561972,0.779254252,0.300998369,0.804963652,1.784588634,169.8104017,0.157443654,0.412942857,0.100389579,0.93242839,3.766010726,24.01721767,0.195606349,2.118263796,0.074293453,0.144460505,1.359694183,0.802161746,1.062345467
84014,6,0.739272623,0.643179791,0.757661949,0.678040561,0.207315154,0.725600416,2.732338402,158.608087,0.353657475,0.380666634,0.179536299,0.963749447,2.160673132,10.41101792,1.863451896,4.441472509,0.083561595,0.024855873,0.296338307,3.082948483,1.063432475
84016,10,0.682434976,0.489474779,0.699603318,0.654893222,0.143514,0.697155354,1.186693623,287.1558987,0.991473392,0.470978452,0.183213635,0.795709194,4.359792351,31.48005479,0.26225968,2.08688445,0.030476265,0.133908034,0.220817664,3.086314697,1.084154112
84017,5,0.804947228,0.6476299,0.854965931,0.813775252,0.389065539,0.838562471,2.509501897,276.486153,0.516639329,0.332590186,0.079555475,0.590821783,2.170722135,37.01837324,1.125906745,1.540260009,0.046397187,0.060897642,0.14289826,3.844071169,1.022603549
84018,1,0.702453559,0.594568207,0.768456599,0.61828746,-0.066448729,0.732463015,2.370323335,143.2537126,0.226642957,0.214186582,0.063295082,0.443291055,4.481114617,2.105024817,1.53251521,0.512779448,0.013083523,0.090111355,1.166427132,1.587797271,1.083146793
84019,4,0.701956043,0.325188628,0.694264743,0.671514239,-0.139787238,0.632692335,1.976767707,237.8513112,0.299351051,0.246499034,0.052337059,0.853009718,3.78563261,7.325401707,1.420562273,4.514688213,0.02095821,0.164032612,0.282456804,0.759366094,1.060160707
84020,3,0.682115654,0.50821807,0.695971023,0.668155348,0.274447668,0.697311177,1.818221091,293.9599627,0.128849707,0.42679582,0.152918669,0.785276419,8.138328369,33.90833501,1.250988351,2.831406163,0.02555733,0.029080061,0.021670023,0.473674415,1.194682334
84022,1,0.738301267,0.44824039,0.84526316,0.716676279,0.106108171,0.82684274,4.215790464,67.97010744,0.73122081,0.415618023,0.17898375,0.912590595,3.73101118,83.83225568,0.196857616,3.832889838,0.033149025,0.003397743,0.002697884,0.337225175,1.007947922
84026,3,0.777948609,0.489265277,0.775987837,0.705440981,0.037030517,0.849112603,3.381052453,380.724671,0.824188521,0.454023635,0.099907516,0.20811315,3.776897234,18.65398037,2.061217974,3.792684795,0.04082188,0.11845484,0.512384624,0.886691319,1.100823968
84030,8,0.807051881,0.651176009,0.847950145,0.765965703,0.326233562,0.788124433,1.810791217,468.175205,0.689568224,0.055466673,0.182645688,0.439334186,2.799721604,3.463889938,0.504578151,4.139238193,0.092975755,0.16119925,1.784376205,0.345122825,1.049684969
85001,9,0.820104231,0.439008567,0.873763192,0.769729496,-0.588143843,0.818128149,5.448509715,91.91557208,0.666032763,0.438614884,0.053911578,0.502824655,8.009088109,45.42921939,2.048342041,1.6987037,0.090195405,0.139444732,1.545547195,4.438298002,1.025695856
85002,9,0.771864374,0.580200705,0.835364333,0.685012983,0.213729432,0.627317407,3.72057635,312.1894764,0.657146222,0.13969576,0.088404298,0.467086456,1.626506654,7.068041543,0.01424128,3.008910546,0.073053738,0.106777399,0.867250147,0.855792647,1.043560328
85003,5,0.755891265,0.763215693,0.729600527,0.620884126,0.58780467,0.543374136,2.113175191,57.85460022,0.922464835,0.458262707,0.108498139,0.307918014,0.58297486,3.753881274,0.282408609,4.184730833,0.056297722,0.03155242,0.249655319,2.306889578,1.124929265
85004,8,0.708157198,0.666441644,0.786424135,0.631424958,0.227291956,0.775260115,1.712726722,652.3332908,0.233511195,0.496840282,0.097321024,0.219406097,6.184491137,69.74725034,0.1025529,2.302393619,0.053775992,0.027656947,0.812017589,0.136295917,1.094337234
88001,3,0.584843721,0.457492592,0.724311185,0.590429846,0.079289273,0.680904366,2.995101651,610.4006898,0.530222454,0.394298559,0.081200031,0.584149911,1.297968397,4.457142196,0.702706071,2.326614718,0.004642039,0.046058759,0.279259748,1.098947283,1.016255128
89002,3,0.742249775,0.711088221,0.834864714,0.712591861,0.486274008,0.817706806,4.166990951,111.6980219,0.611742306,0.454610678,0.171156587,0.668171048,5.957631844,40.27856282,1.974790911,4.092661794,0.006049827,0.010434382,1.640038584,0.225112404,1.00172763
89003,3,0.790400799,0.714331103,0.747004474,0.754519139,0.531967874,0.75334706,1.643165391,290.3582137,0.558508577,0.382333542,0.123202258,0.603822688,6.16791424,25.33949561,0.88165837,4.966825624,0.071215375,0.03024222,0.400461302,0.728013723,1.133288661
89005,9,0.624673092,0.564308596,0.591534185,0.600235163,0.303812403,0.558260506,1.80208087,390.7242539,0.810115914,0.388851889,0.170342823,0.916327576,8.128637739,44.43565971,0.144334431,1.037225357,0.04195743,0.15937978,2.071073244,0.245343969,1.373180508
89007,8,0.59685729,0.577288224,0.715041061,0.495271222,0.268819444,0.630822802,2.410888989,751.5822045,0.660520033,0.413421783,0.104601308,0.309315183,2.09178024,3.29348683,1.487068041,2.805436144,0.055435805,0.036566196,0.243025487,0.599185673,1.024164771
90003,9,0.777823191,0.6154075,0.829316387,0.767968854,0.295355114,0.859778915,4.49699088,66.76256625,0.914764683,0.435998664,0.165453028,0.494553845,2.614312842,11.58553213,0.653312075,2.537145651,0.025582043,0.009769605,0.001121307,6.148770464,1.037069925
9002,2,0.731536581,0.194233056,0.72469422,0.5373617,-0.622790002,0.567777554,1.429275904,398.2354109,0.392898292,0.233338841,0.153466986,0.321237547,5.173414149,12.6867169,0.49704562,3.861266943,0.048654127,0.033328024,2.621371374,0.320280695,1.051222231
9003,2,0.716364063,0.377410895,0.749320653,0.537587076,-0.195604584,0.704290521,1.768396358,121.7531106,0.771339232,0.448537117,0.055683517,0.765231407,7.435388505,7.63948225,0.55201082,2.911866909,0.062647033,0.121219571,0.700026654,0.868995527,1.031068968
9004,5,0.73157314,-0.12824654,0.800571441,0.622179785,-1.53553831,0.80143814,2.236092785,102.5110356,0.824631075,0.484080246,0.040123893,0.479859902,8.397796362,52.83250196,0.722094609,3.61673514,0.054281998,0.099657897,0.35742749,4.500333959,1.065529612
9005,1,0.657910201,-0.039932002,0.691765211,0.458932702,-0.999493614,0.563708143,1.084879162,933.1961771,0.811523055,0.020668744,0.074061396,0.659456368,4.333896956,2.890279394,1.158169333,4.661548762,0.01484553,0.082433476,0.173142344,5.682650882,1.204295576
92001,8,0.917543805,0.772343088,0.924639579,0.919688327,0.364868271,0.903011424,2.533649717,98.7811525,0.238718801,0.432765111,0.125639004,0.393341368,7.632971579,67.77212229,1.773658804,1.356102399,0.093686552,0.101859041,1.408657374,3.511769267,1.010603434
93001,2,0.75151021,0.53296014,0.83066399,0.764562646,0.274813904,0.844233012,5.364830688,368.4583562,0.626613814,0.483168186,0.137931865,0.960845482,1.417551899,63.62502351,0.24422901,2.869904392,0.086269018,0.174113262,0.274636061,0.769645755,1.117304142
94001,10,0.891198529,0.678695804,0.873962236,0.866708279,0.141570299,0.890662945,2.07508031,351.8182226,0.212656376,0.186091838,0.163108452,0.607265635,7.290520504,45.21931596,0.799779379,2.677163549,0.032111769,0.067611354,0.825047968,3.294609343,1.09214173
95001,4,0.782443604,0.540539339,0.891483804,0.717488208,-0.099823639,0.806042704,1.45796691,103.857516,0.549302154,0.072637612,0.165921036,0.655597759,6.19407332,47.15722137,0.99035753,3.13005298,0.061919789,0.082661068,0.997428734,4.1653131,1.004902584
96001,10,0.717975464,0.464943874,0.77102712,0.626355548,0.336894249,0.746824264,4.919045889,53.79497655,0.777290284,0.315499518,0.138533805,0.511329057,7.395307044,0.384501956,0.514760708,4.124813267,0.085071328,0.063217405,0.309429604,2.06867824,1.179529779
96002,4,0.809771506,0.814795291,0.810263568,0.69827062,0.644363976,0.699278167,1.63289658,99.89597175,0.558378435,0.171545837,0.100526033,0.725615308,1.447772753,59.90357788,0.456994169,2.014934332,0.076717014,0.002834871,0.733172788,0.807285362,1.045571435
96004,6,0.734485582,0.646318414,0.83551943,0.64323633,0.453258329,0.791032157,2.909668232,106.9300387,0.95396551,0.067165771,0.13041449,0.818870541,1.206343544,20.70300029,0.197220799,2.752721742,0.066519242,0.198076393,1.63980125,0.535112853,1.079212626
97002,8,0.751275316,0.692304296,0.790566375,0.587015857,0.313420139,0.621992731,2.546610912,145.4729789,0.15128242,0.45519578,0.143219759,0.727262003,4.302018669,72.83252989,0.848761573,2.581330079,0.00604677,0.069158959,2.316562933,0.536980509,1.027987788
